group_name,group_level,strata_name,strata_level,window_name,variable,variable_type,variable_level,estimate_type,estimate,cdm_name,generated_by
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,-365 to -1,"ATC 3rd: LIPID MODIFYING AGENTS, COMBINATIONS (21601898)",binary,NA,count,11,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Indication,none,-365 to -1,ATC 3rd: ANTIHYPERTENSIVES AND DIURETICS IN COMBINATION (21600451),binary,NA,count,4,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: ANTIPSORIATICS FOR SYSTEMIC USE (21602044),binary,NA,count,29,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM (21604171),binary,NA,count,27,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: ALLERGENS (21605214),binary,NA,count,3,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: ANTIPROPULSIVES (21600642),binary,NA,count,140,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: OTHER RESPIRATORY SYSTEM PRODUCTS (21603531),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: PROPULSIVES (21600482),binary,NA,count,152,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: DRUGS FOR CONSTIPATION (21600532),binary,NA,count,933,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE (21601606),binary,NA,count,2797,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: ANTI-DEMENTIA DRUGS (21604792),binary,NA,count,253,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,"ATC 3rd: ANTIARRHYTHMICS, CLASS I AND III (21600248)",binary,NA,count,471,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: OTHER OTOLOGICALS (21605180),binary,NA,count,3,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: ANTI-ACNE PREPARATIONS FOR SYSTEMIC USE (21602318),binary,NA,count,29,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,"ATC 3rd: ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC. (21602003)",binary,NA,count,423,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: GLYCOGENOLYTIC HORMONES (21602776),binary,NA,count,15,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: VASODILATORS USED IN CARDIAC DISEASES (21600315),binary,NA,count,549,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: AMPHENICOLS (21602813),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS (21600128),binary,NA,count,256,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,"ATC 3rd: LIPID MODIFYING AGENTS, COMBINATIONS (21601898)",binary,NA,count,43,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION (21605204),binary,NA,count,199,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: OTHER CARDIAC PREPARATIONS (21600360),binary,NA,count,312,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: ANTIADRENAL PREPARATIONS (21602748),binary,NA,count,4,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,denominator,binary,NA,count,49614,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM (21602618),binary,NA,count,120,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,"ATC 3rd: EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPPRESSANTS (21603366)",binary,NA,count,31,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: ANTI-ACNE PREPARATIONS FOR SYSTEMIC USE (21602318),binary,NA,count,11,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: OTHER GYNECOLOGICALS (21602452),binary,NA,count,13,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,"ATC 3rd: CORTICOSTEROIDS, COMBINATIONS WITH ANTISEPTICS (21602143)",binary,NA,count,6,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: PARATHYROID HORMONES AND ANALOGUES (21602780),binary,NA,count,47,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: HORMONE ANTAGONISTS AND RELATED AGENTS (21603829),binary,NA,count,311,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: ENZYMES (21601997),binary,NA,count,15,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS (21601745),binary,NA,count,3667,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: IMMUNOGLOBULINS (21601254),binary,NA,count,192,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: MAGNETIC RESONANCE IMAGING CONTRAST MEDIA (21605418),binary,NA,count,203,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: OTHER AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM (21601848),binary,NA,count,8,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: ANABOLIC STEROIDS (21600915),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: ANTIINFLAMMATORY AGENTS (21603616),binary,NA,count,551,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: HORMONE ANTAGONISTS AND RELATED AGENTS (21603829),binary,NA,count,493,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,"ATC 3rd: MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS (21602968)",binary,NA,count,975,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: IRON PREPARATIONS (21601078),binary,NA,count,163,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: ANTIHYPERTENSIVES AND DIURETICS IN COMBINATION (21600451),binary,NA,count,2,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: CHEMOTHERAPEUTICS FOR TOPICAL USE (21602073),binary,NA,count,173,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: ANTIINFECTIVES (21603552),binary,NA,count,327,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,"ATC 3rd: ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC. (21602003)",binary,NA,count,403,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: OPIOIDS (21604254),binary,NA,count,3736,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: OTHER BETA-LACTAM ANTIBACTERIALS (21602868),binary,NA,count,1657,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: BETA BLOCKING AGENTS (21601665),binary,NA,count,6041,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: HIGH-CEILING DIURETICS (21601516),binary,NA,count,1818,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: RENAL SYSTEM (21605462),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,"ATC 3rd: BETA BLOCKING AGENTS, THIAZIDES AND OTHER DIURETICS (21601730)",binary,NA,count,43,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: OTHER RESPIRATORY SYSTEM PRODUCTS (21603531),binary,NA,count,2,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: DECONGESTANTS AND ANTIALLERGICS (21605071),binary,NA,count,323,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: AGENTS AGAINST LEISHMANIASIS AND TRYPANOSOMIASIS (21604911),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: ANTISPASMODICS IN COMBINATION WITH ANALGESICS (21600220),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,"ATC 3rd: LIPID MODIFYING AGENTS, PLAIN (21601854)",binary,NA,count,10939,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: HYPOTHALAMIC HORMONES (21602709),binary,NA,count,28,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,"ATC 3rd: ANTIADRENERGIC AGENTS, PERIPHERALLY ACTING (21600409)",binary,NA,count,256,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: ANTICHOLINERGIC AGENTS (21604444),binary,NA,count,240,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,"ATC 3rd: ANTIADRENERGIC AGENTS, CENTRALLY ACTING (21600382)",binary,NA,count,276,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM (21602618),binary,NA,count,89,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: ANTIPROPULSIVES (21600642),binary,NA,count,118,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: PERIPHERAL VASODILATORS (21601561),binary,NA,count,50,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: OTHER HEMATOLOGICAL AGENTS (21601226),binary,NA,count,23,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY (21602666),binary,NA,count,1202,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: PSYCHOLEPTICS AND PSYCHOANALEPTICS IN COMBINATION (21604787),binary,NA,count,3,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: DRUGS FOR TREATMENT OF TUBERCULOSIS (21603090),binary,NA,count,53,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,"ATC 3rd: CORTICOSTEROIDS, PLAIN (21602099)",binary,NA,count,2515,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: DIURETICS AND POTASSIUM-SPARING AGENTS IN COMBINATION (21601541),binary,NA,count,678,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: ANTITHROMBOTIC AGENTS (21600961),binary,NA,count,2829,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES (21602683),binary,NA,count,17,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: OTHER ANTIDIARRHEALS (21600672),binary,NA,count,954,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: OTHER ANTIHYPERTENSIVES (21600438),binary,NA,count,16,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: IMMUNOSUPPRESSANTS (21603891),binary,NA,count,12246,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: BLOOD AND RELATED PRODUCTS (21601137),binary,NA,count,10,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: ANTIGLAUCOMA PREPARATIONS AND MIOTICS (21603671),binary,NA,count,992,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: RENAL SYSTEM (21605462),binary,NA,count,3,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: OTHER ANTIBACTERIALS (21603041),binary,NA,count,632,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: ANTINEMATODAL AGENTS (21604939),binary,NA,count,169,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: PROPULSIVES (21600482),binary,NA,count,191,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,"ATC 3rd: CORTICOSTEROIDS, PLAIN (21602099)",binary,NA,count,2277,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: HYPNOTICS AND SEDATIVES (21604606),binary,NA,count,2293,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: IRON PREPARATIONS (21601078),binary,NA,count,121,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: OTHER BETA-LACTAM ANTIBACTERIALS (21602868),binary,NA,count,1158,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,"ATC 3rd: COUGH SUPPRESSANTS AND EXPECTORANTS, COMBINATIONS (21603436)",binary,NA,count,160,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: INTESTINAL ANTIINFECTIVES (21600601),binary,NA,count,174,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: ANTIMYCOTICS FOR SYSTEMIC USE (21603072),binary,NA,count,576,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: OCULAR VASCULAR DISORDER AGENTS (21605119),binary,NA,count,2,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: GLYCOGENOLYTIC HORMONES (21602776),binary,NA,count,32,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: CICATRIZANTS (21601986),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: I.V. SOLUTIONS (21601153),binary,NA,count,68,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: OTHER ANTIBACTERIALS (21603041),binary,NA,count,370,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: ANTIEPILEPTICS (21604390),binary,NA,count,5251,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,"ATC 3rd: ECTOPARASITICIDES, INCL. SCABICIDES (21604968)",binary,NA,count,15,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,"ATC 3rd: BETA-LACTAM ANTIBACTERIALS, PENICILLINS (21602818)",binary,NA,count,1949,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: CARDIAC GLYCOSIDES (21601239),binary,NA,count,134,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: BACTERIAL VACCINES (21601279),binary,NA,count,155,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: ANTACIDS (21600047),binary,NA,count,38,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: STOMATOLOGICAL PREPARATIONS (21600003),binary,NA,count,409,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN (21604035),binary,NA,count,902,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: MAGNETIC RESONANCE IMAGING CONTRAST MEDIA (21605418),binary,NA,count,151,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM (21604171),binary,NA,count,40,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: OTHER PLAIN VITAMIN PREPARATIONS (21600840),binary,NA,count,22,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: OTHER DERMATOLOGICAL PREPARATIONS (21602324),binary,NA,count,1604,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: ANTIGOUT PREPARATIONS (21604129),binary,NA,count,1356,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,"ATC 3rd: ANESTHETICS, GENERAL (21604182)",binary,NA,count,694,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: ANTIHISTAMINES FOR SYSTEMIC USE (21603445),binary,NA,count,1207,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: VIRAL VACCINES (21601329),binary,NA,count,2025,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: VASODILATORS USED IN CARDIAC DISEASES (21600315),binary,NA,count,431,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: OTHER ANTIHYPERTENSIVES (21600438),binary,NA,count,43,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES (21600279),binary,NA,count,276,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: ANXIOLYTICS (21604564),binary,NA,count,2577,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,"ATC 3rd: ANTIADRENERGIC AGENTS, CENTRALLY ACTING (21600382)",binary,NA,count,470,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: BACTERIAL VACCINES (21601279),binary,NA,count,189,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: CORTICOSTEROIDS (21605199),binary,NA,count,267,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,"ATC 3rd: X-RAY CONTRAST MEDIA, IODINATED (21605373)",binary,NA,count,207,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,"ATC 3rd: X-RAY CONTRAST MEDIA, NON-IODINATED (21605414)",binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: VITAMIN K AND OTHER HEMOSTATICS (21601043),binary,NA,count,7,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: ALKYLATING AGENTS (21601388),binary,NA,count,168,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES (21603327),binary,NA,count,2628,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: DRUGS USED IN ADDICTIVE DISORDERS (21604816),binary,NA,count,380,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY (21602666),binary,NA,count,1557,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_methotrexate,Overall,Overall,-30 to -1,ATC 3rd: ANTISPASMODICS IN COMBINATION WITH PSYCHOLEPTICS (21600201),binary,NA,count,33,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
Cohort name,new_users_hydroxychloroquine,Overall,Overall,-30 to -1,ATC 3rd: BILE THERAPY (21600510),binary,NA,count,150,PHARMETRICS,DrugUtilisation_0.2.0_summariseCodelistATC
