group_name,group_level,strata_name,strata_level,variable,variable_level,variable_type,estimate_type,estimate,cdm_name
Cohort name,new_users_methotrexate,Indication,malaria,chronic_liver_disease_minf_to_0,NA,binary,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,chronic_liver_disease_minf_to_0,NA,binary,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,copd_minf_to_0,NA,binary,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,copd_minf_to_0,NA,binary,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,covid_minf_to_0,NA,binary,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,covid_minf_to_0,NA,binary,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,dementia_minf_to_0,NA,binary,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,dementia_minf_to_0,NA,binary,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,depressive_disorder_minf_to_0,NA,binary,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,depressive_disorder_minf_to_0,NA,binary,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,diabetes_minf_to_0,NA,binary,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,diabetes_minf_to_0,NA,binary,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,diuretics_m365_to_0,NA,binary,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,diuretics_m365_to_0,NA,binary,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,drugs_acid_related_disorder_m365_to_0,NA,binary,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,drugs_acid_related_disorder_m365_to_0,NA,binary,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,drugs_for_obstructive_airway_diseases_m365_to_0,NA,binary,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,drugs_for_obstructive_airway_diseases_m365_to_0,NA,binary,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,drugs_used_in_diabetes_m365_to_0,NA,binary,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,drugs_used_in_diabetes_m365_to_0,NA,binary,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,gerd_minf_to_0,NA,binary,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,gerd_minf_to_0,NA,binary,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,heart_failure_minf_to_0,NA,binary,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,heart_failure_minf_to_0,NA,binary,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,hiv_minf_to_0,NA,binary,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,hiv_minf_to_0,NA,binary,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,hormonal_contraceptices_systemic_m365_to_0,NA,binary,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,hormonal_contraceptices_systemic_m365_to_0,NA,binary,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,hypertension_minf_to_0,NA,binary,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,hypertension_minf_to_0,NA,binary,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,hypothyroidism_minf_to_0,NA,binary,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,hypothyroidism_minf_to_0,NA,binary,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,immunosupressants_m365_to_0,NA,binary,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,immunosupressants_m365_to_0,NA,binary,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,infertility_minf_to_0,NA,binary,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,infertility_minf_to_0,NA,binary,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,inflammatory_bowel_disease_minf_to_0,NA,binary,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,inflammatory_bowel_disease_minf_to_0,NA,binary,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,lipid_modifying_agents_m365_to_0,NA,binary,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,lipid_modifying_agents_m365_to_0,NA,binary,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,malaria_minf_to_0,NA,binary,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,malaria_minf_to_0,NA,binary,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,malignant_neoplastic_disease_minf_to_0,NA,binary,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,malignant_neoplastic_disease_minf_to_0,NA,binary,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,myocardial_infarction_minf_to_0,NA,binary,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,myocardial_infarction_minf_to_0,NA,binary,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,number_visits,NA,numeric,median,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,number_visits,NA,numeric,q25,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,number_visits,NA,numeric,q75,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,opioids_m365_to_0,NA,binary,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,opioids_m365_to_0,NA,binary,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,osteoporosis_minf_to_0,NA,binary,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,osteoporosis_minf_to_0,NA,binary,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,pneumonia_minf_to_0,NA,binary,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,pneumonia_minf_to_0,NA,binary,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,psycholeptics_m365_to_0,NA,binary,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,psycholeptics_m365_to_0,NA,binary,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,psychostimulants_m365_to_0,NA,binary,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,psychostimulants_m365_to_0,NA,binary,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,rheumatoid_arthritis_minf_to_0,NA,binary,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,rheumatoid_arthritis_minf_to_0,NA,binary,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,stroke_minf_to_0,NA,binary,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,stroke_minf_to_0,NA,binary,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,venous_thromboembolism_minf_to_0,NA,binary,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,venous_thromboembolism_minf_to_0,NA,binary,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,age_group,40 to 59,categorical,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,age_group,40 to 59,categorical,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,age_group,60 to 79,categorical,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,age_group,60 to 79,categorical,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,age_group,0 to 19,categorical,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,age_group,0 to 19,categorical,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,age_group,20 to 39,categorical,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,age_group,20 to 39,categorical,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,age_group,80 to 150,categorical,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,age_group,80 to 150,categorical,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,indication,malaria,categorical,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,indication,malaria,categorical,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,indication,rheumatoid_arthritis,categorical,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,indication,rheumatoid_arthritis,categorical,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,indication,none,categorical,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,indication,none,categorical,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,indication,covid,categorical,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,indication,covid,categorical,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,indication,multiple,categorical,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,indication,multiple,categorical,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,sex,Female,categorical,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,sex,Female,categorical,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,sex,Male,categorical,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,sex,Male,categorical,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,window,after_fda_retraction,categorical,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,window,after_fda_retraction,categorical,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,window,before_pandemic,categorical,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,window,before_pandemic,categorical,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,window,during_hcq_use_for_covid,categorical,count,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,malaria,window,during_hcq_use_for_covid,categorical,%,NA,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,number subjects,NA,NA,count,59,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,number records,NA,NA,count,59,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,age,NA,numeric,median,58,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,age,NA,numeric,q25,50.5,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,age,NA,numeric,q75,66.5,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,future_observation,NA,numeric,median,153.5,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,future_observation,NA,numeric,q25,55.25,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,future_observation,NA,numeric,q75,392.75,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,prior_history,NA,numeric,median,746,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,prior_history,NA,numeric,q25,442.5,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,prior_history,NA,numeric,q75,1441,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,cohort_end_date,NA,date,median,2022-03-15,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,cohort_end_date,NA,date,q25,2021-05-01,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,cohort_end_date,NA,date,q75,2022-04-26,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,cohort_start_date,NA,date,median,2021-09-20,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,cohort_start_date,NA,date,q25,2020-12-20,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,cohort_start_date,NA,date,q75,2022-02-03,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,agents_acting_on_renin_angiotensin_system_m365_to_0,NA,binary,count,26,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,agents_acting_on_renin_angiotensin_system_m365_to_0,NA,binary,%,44.0677966101695,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,antibacterials_systemic_m365_to_0,NA,binary,count,42,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,antibacterials_systemic_m365_to_0,NA,binary,%,71.1864406779661,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,antidepressants_m365_to_0,NA,binary,count,25,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,antidepressants_m365_to_0,NA,binary,%,42.3728813559322,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,antiepileptics_m365_to_0,NA,binary,count,18,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,antiepileptics_m365_to_0,NA,binary,%,30.5084745762712,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,antiinflammatory_antirheumatic_agents_m365_to_0,NA,binary,count,55,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,antiinflammatory_antirheumatic_agents_m365_to_0,NA,binary,%,93.2203389830509,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,antineoplastic_agents_m365_to_0,NA,binary,count,59,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,antineoplastic_agents_m365_to_0,NA,binary,%,100,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,antithrombotics_m365_to_0,NA,binary,count,6,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,antithrombotics_m365_to_0,NA,binary,%,10.1694915254237,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,anxiety_minf_to_0,NA,binary,count,16,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,anxiety_minf_to_0,NA,binary,%,27.1186440677966,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,asthma_minf_to_0,NA,binary,count,10,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,asthma_minf_to_0,NA,binary,%,16.9491525423729,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,beta_blocking_agents_m365_to_0,NA,binary,count,16,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,beta_blocking_agents_m365_to_0,NA,binary,%,27.1186440677966,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,calicum_channel_blockers_m365_to_0,NA,binary,count,15,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,calicum_channel_blockers_m365_to_0,NA,binary,%,25.4237288135593,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,chronic_kidney_disease_minf_to_0,NA,binary,count,10,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,chronic_kidney_disease_minf_to_0,NA,binary,%,16.9491525423729,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,chronic_liver_disease_minf_to_0,NA,binary,count,10,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,chronic_liver_disease_minf_to_0,NA,binary,%,16.9491525423729,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,copd_minf_to_0,NA,binary,count,8,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,copd_minf_to_0,NA,binary,%,13.5593220338983,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,covid_minf_to_0,NA,binary,count,56,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,covid_minf_to_0,NA,binary,%,94.9152542372881,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,dementia_minf_to_0,NA,binary,count,<5,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,dementia_minf_to_0,NA,binary,%,5.08474576271186,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,depressive_disorder_minf_to_0,NA,binary,count,15,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,depressive_disorder_minf_to_0,NA,binary,%,25.4237288135593,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,diabetes_minf_to_0,NA,binary,count,20,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,diabetes_minf_to_0,NA,binary,%,33.8983050847458,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,diuretics_m365_to_0,NA,binary,count,17,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,diuretics_m365_to_0,NA,binary,%,28.8135593220339,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,drugs_acid_related_disorder_m365_to_0,NA,binary,count,27,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,drugs_acid_related_disorder_m365_to_0,NA,binary,%,45.7627118644068,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,drugs_for_obstructive_airway_diseases_m365_to_0,NA,binary,count,24,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,drugs_for_obstructive_airway_diseases_m365_to_0,NA,binary,%,40.6779661016949,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,drugs_used_in_diabetes_m365_to_0,NA,binary,count,17,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,drugs_used_in_diabetes_m365_to_0,NA,binary,%,28.8135593220339,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,gerd_minf_to_0,NA,binary,count,26,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,gerd_minf_to_0,NA,binary,%,44.0677966101695,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,heart_failure_minf_to_0,NA,binary,count,10,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,heart_failure_minf_to_0,NA,binary,%,16.9491525423729,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,hiv_minf_to_0,NA,binary,count,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,hiv_minf_to_0,NA,binary,%,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,hormonal_contraceptices_systemic_m365_to_0,NA,binary,count,<5,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,hormonal_contraceptices_systemic_m365_to_0,NA,binary,%,1.69491525423729,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,hypertension_minf_to_0,NA,binary,count,36,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,hypertension_minf_to_0,NA,binary,%,61.0169491525424,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,hypothyroidism_minf_to_0,NA,binary,count,11,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,hypothyroidism_minf_to_0,NA,binary,%,18.6440677966102,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,immunosupressants_m365_to_0,NA,binary,count,59,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,immunosupressants_m365_to_0,NA,binary,%,100,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,infertility_minf_to_0,NA,binary,count,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,infertility_minf_to_0,NA,binary,%,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,inflammatory_bowel_disease_minf_to_0,NA,binary,count,<5,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,inflammatory_bowel_disease_minf_to_0,NA,binary,%,3.38983050847458,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,lipid_modifying_agents_m365_to_0,NA,binary,count,22,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,lipid_modifying_agents_m365_to_0,NA,binary,%,37.2881355932203,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,malaria_minf_to_0,NA,binary,count,<5,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,malaria_minf_to_0,NA,binary,%,5.08474576271186,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,malignant_neoplastic_disease_minf_to_0,NA,binary,count,<5,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,malignant_neoplastic_disease_minf_to_0,NA,binary,%,6.77966101694915,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,myocardial_infarction_minf_to_0,NA,binary,count,<5,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,myocardial_infarction_minf_to_0,NA,binary,%,3.38983050847458,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,number_visits,NA,numeric,median,1,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,number_visits,NA,numeric,q25,1,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,number_visits,NA,numeric,q75,1,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,opioids_m365_to_0,NA,binary,count,20,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,opioids_m365_to_0,NA,binary,%,33.8983050847458,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,osteoporosis_minf_to_0,NA,binary,count,9,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,osteoporosis_minf_to_0,NA,binary,%,15.2542372881356,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,pneumonia_minf_to_0,NA,binary,count,10,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,pneumonia_minf_to_0,NA,binary,%,16.9491525423729,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,psycholeptics_m365_to_0,NA,binary,count,15,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,psycholeptics_m365_to_0,NA,binary,%,25.4237288135593,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,psychostimulants_m365_to_0,NA,binary,count,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,psychostimulants_m365_to_0,NA,binary,%,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,rheumatoid_arthritis_minf_to_0,NA,binary,count,59,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,rheumatoid_arthritis_minf_to_0,NA,binary,%,100,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,stroke_minf_to_0,NA,binary,count,<5,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,stroke_minf_to_0,NA,binary,%,3.38983050847458,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,venous_thromboembolism_minf_to_0,NA,binary,count,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,venous_thromboembolism_minf_to_0,NA,binary,%,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,age_group,20 to 39,categorical,count,<5,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,age_group,20 to 39,categorical,%,1.69491525423729,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,age_group,40 to 59,categorical,count,30,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,age_group,40 to 59,categorical,%,50.8474576271186,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,age_group,60 to 79,categorical,count,25,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,age_group,60 to 79,categorical,%,42.3728813559322,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,age_group,80 to 150,categorical,count,<5,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,age_group,80 to 150,categorical,%,5.08474576271186,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,age_group,0 to 19,categorical,count,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,age_group,0 to 19,categorical,%,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,indication,multiple,categorical,count,59,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,indication,multiple,categorical,%,100,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,indication,rheumatoid_arthritis,categorical,count,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,indication,rheumatoid_arthritis,categorical,%,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,indication,none,categorical,count,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,indication,none,categorical,%,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,indication,covid,categorical,count,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,indication,covid,categorical,%,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,indication,malaria,categorical,count,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,indication,malaria,categorical,%,0,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,sex,Female,categorical,count,49,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,sex,Female,categorical,%,83.0508474576271,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,sex,Male,categorical,count,10,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,sex,Male,categorical,%,16.9491525423729,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,window,after_fda_retraction,categorical,count,55,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,window,after_fda_retraction,categorical,%,93.2203389830509,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,window,before_pandemic,categorical,count,<5,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,window,before_pandemic,categorical,%,5.08474576271186,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,window,during_hcq_use_for_covid,categorical,count,<5,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,multiple,window,during_hcq_use_for_covid,categorical,%,1.69491525423729,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,number subjects,NA,NA,count,18247,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,number records,NA,NA,count,18247,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,age,NA,numeric,median,55,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,age,NA,numeric,q25,41,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,age,NA,numeric,q75,65,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,future_observation,NA,numeric,median,399,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,future_observation,NA,numeric,q25,175,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,future_observation,NA,numeric,q75,762,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,prior_history,NA,numeric,median,807,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,prior_history,NA,numeric,q25,652.5,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,prior_history,NA,numeric,q75,1143,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,cohort_end_date,NA,date,median,2020-08-25,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,cohort_end_date,NA,date,q25,2019-09-28,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,cohort_end_date,NA,date,q75,2021-09-15,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,cohort_start_date,NA,date,median,2020-02-26,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,none,cohort_start_date,NA,date,q25,2019-04-18,PHARMETRICS
