analysis_id,n_persons,person_days,n_events,incidence_start_date,incidence_end_date,person_years,incidence_100000_pys,incidence_100000_pys_95CI_lower,incidence_100000_pys_95CI_upper,cohort_obscured,result_obscured,outcome_cohort_id,outcome_cohort_name,analysis_outcome_washout,analysis_repeated_events,analysis_interval,analysis_complete_database_intervals,denominator_cohort_id,analysis_min_cell_count,denominator_cohort_name,denominator_age_group,denominator_sex,denominator_days_prior_history,denominator_start_date,denominator_end_date,denominator_strata_cohort_definition_id,denominator_strata_cohort_name,denominator_closed_cohort,cdm_name
19,3799,113970,NA,2019-09-01,2019-09-30,312.0328542094456,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,1,5,Denominator cohort 1,0 to 19,Both,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
19,3766,116746,NA,2019-10-01,2019-10-31,319.6331279945243,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,1,5,Denominator cohort 1,0 to 19,Both,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
19,3774,113220,NA,2019-11-01,2019-11-30,309.9794661190965,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,1,5,Denominator cohort 1,0 to 19,Both,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
19,3785,117335,NA,2019-12-01,2019-12-31,321.2457221081451,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,1,5,Denominator cohort 1,0 to 19,Both,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
19,3537,109647,NA,2020-01-01,2020-01-31,300.19712525667353,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,1,5,Denominator cohort 1,0 to 19,Both,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
19,3602,102809,NA,2020-02-01,2020-02-29,281.4757015742642,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,1,5,Denominator cohort 1,0 to 19,Both,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
19,3602,109892,NA,2020-03-01,2020-03-31,300.8678986995209,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,1,5,Denominator cohort 1,0 to 19,Both,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
19,3588,105755,NA,2020-04-01,2020-04-30,289.54140999315536,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,1,5,Denominator cohort 1,0 to 19,Both,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
19,2798,85508,NA,2020-05-01,2020-05-31,234.1081451060917,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,1,5,Denominator cohort 1,0 to 19,Both,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
19,2835,82875,NA,2020-06-01,2020-06-30,226.8993839835729,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,1,5,Denominator cohort 1,0 to 19,Both,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
19,2863,86683,NA,2020-07-01,2020-07-31,237.32511978097193,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,1,5,Denominator cohort 1,0 to 19,Both,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
19,2709,82419,NA,2020-08-01,2020-08-31,225.65092402464066,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,1,5,Denominator cohort 1,0 to 19,Both,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
19,2724,79748,NA,2020-09-01,2020-09-30,218.3381245722108,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,1,5,Denominator cohort 1,0 to 19,Both,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
19,2733,83703,NA,2020-10-01,2020-10-31,229.16632443531827,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,1,5,Denominator cohort 1,0 to 19,Both,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
19,2751,81225,NA,2020-11-01,2020-11-30,222.38193018480493,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,1,5,Denominator cohort 1,0 to 19,Both,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
19,3051,84261,NA,2020-12-01,2020-12-31,230.694045174538,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,1,5,Denominator cohort 1,0 to 19,Both,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
19,2656,80926,NA,2021-01-01,2021-01-31,221.56331279945243,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,1,5,Denominator cohort 1,0 to 19,Both,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
19,2608,73024,NA,2021-02-01,2021-02-28,199.92881587953457,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,1,5,Denominator cohort 1,0 to 19,Both,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
19,2619,81189,NA,2021-03-01,2021-03-31,222.28336755646816,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,1,5,Denominator cohort 1,0 to 19,Both,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
19,2632,78960,NA,2021-04-01,2021-04-30,216.1806981519507,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,1,5,Denominator cohort 1,0 to 19,Both,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
19,2636,81716,NA,2021-05-01,2021-05-31,223.72621492128678,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,1,5,Denominator cohort 1,0 to 19,Both,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
19,2650,79500,NA,2021-06-01,2021-06-30,217.65913757700204,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,1,5,Denominator cohort 1,0 to 19,Both,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
19,2672,82832,NA,2021-07-01,2021-07-31,226.78165639972622,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,1,5,Denominator cohort 1,0 to 19,Both,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
19,2699,83669,NA,2021-08-01,2021-08-31,229.0732375085558,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,1,5,Denominator cohort 1,0 to 19,Both,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
19,2703,81090,NA,2021-09-01,2021-09-30,222.0123203285421,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,1,5,Denominator cohort 1,0 to 19,Both,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
19,2693,83483,NA,2021-10-01,2021-10-31,228.5639972621492,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,1,5,Denominator cohort 1,0 to 19,Both,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
19,2705,81150,NA,2021-11-01,2021-11-30,222.17659137577002,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,1,5,Denominator cohort 1,0 to 19,Both,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
19,2721,84351,NA,2021-12-01,2021-12-31,230.94045174537987,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,1,5,Denominator cohort 1,0 to 19,Both,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
19,2525,78275,NA,2022-01-01,2022-01-31,214.30527036276524,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,1,5,Denominator cohort 1,0 to 19,Both,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
19,2536,71008,NA,2022-02-01,2022-02-28,194.40930869267626,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,1,5,Denominator cohort 1,0 to 19,Both,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
19,2556,79236,NA,2022-03-01,2022-03-31,216.93634496919918,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,1,5,Denominator cohort 1,0 to 19,Both,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
19,838,25140,NA,2022-04-01,2022-04-30,68.82956878850102,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,1,5,Denominator cohort 1,0 to 19,Both,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
19,839,26009,NA,2022-05-01,2022-05-31,71.20876112251882,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,1,5,Denominator cohort 1,0 to 19,Both,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,2065,64015,NA,2019-01-01,2019-01-31,175.26351813826147,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,2099,58772,NA,2019-02-01,2019-02-28,160.90896646132785,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,2103,65193,NA,2019-03-01,2019-03-31,178.48870636550308,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1991,59730,NA,2019-04-01,2019-04-30,163.5318275154004,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,2000,62000,NA,2019-05-01,2019-05-31,169.74674880219027,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1831,54930,NA,2019-06-01,2019-06-30,150.3901437371663,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1800,55800,NA,2019-07-01,2019-07-31,152.77207392197124,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1823,56513,NA,2019-08-01,2019-08-31,154.72416153319645,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1828,54840,NA,2019-09-01,2019-09-30,150.14373716632443,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1813,56203,NA,2019-10-01,2019-10-31,153.8754277891855,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1813,54390,NA,2019-11-01,2019-11-30,148.91170431211498,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1821,56451,NA,2019-12-01,2019-12-31,154.55441478439425,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1703,52793,NA,2020-01-01,2020-01-31,144.53935660506502,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1740,49480,NA,2020-02-01,2020-02-29,135.46885694729636,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1738,53188,NA,2020-03-01,2020-03-31,145.6208076659822,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1730,51001,NA,2020-04-01,2020-04-30,139.6331279945243,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1335,40725,NA,2020-05-01,2020-05-31,111.49897330595482,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1356,39636,NA,2020-06-01,2020-06-30,108.51745379876797,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1367,41537,NA,2020-07-01,2020-07-31,113.72210814510609,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1289,39239,NA,2020-08-01,2020-08-31,107.43052703627653,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1301,38044,NA,2020-09-01,2020-09-30,104.15879534565366,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1304,39884,NA,2020-10-01,2020-10-31,109.19644079397673,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1319,38845,NA,2020-11-01,2020-11-30,106.35181382614647,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1469,40379,NA,2020-12-01,2020-12-31,110.55167693360711,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1289,39179,NA,2021-01-01,2021-01-31,107.2662559890486,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1262,35336,NA,2021-02-01,2021-02-28,96.74469541409994,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1263,39153,NA,2021-03-01,2021-03-31,107.19507186858316,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1266,37980,NA,2021-04-01,2021-04-30,103.9835728952772,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1277,39587,NA,2021-05-01,2021-05-31,108.3832991101985,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1271,38130,NA,2021-06-01,2021-06-30,104.39425051334702,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1281,39711,NA,2021-07-01,2021-07-31,108.72279260780287,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1291,40021,NA,2021-08-01,2021-08-31,109.57152635181383,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1289,38670,NA,2021-09-01,2021-09-30,105.87268993839835,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1288,39928,NA,2021-10-01,2021-10-31,109.31690622861053,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1288,38640,NA,2021-11-01,2021-11-30,105.7905544147844,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1293,40083,NA,2021-12-01,2021-12-31,109.74127310061601,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1206,37386,NA,2022-01-01,2022-01-31,102.35728952772074,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1216,34048,NA,2022-02-01,2022-02-28,93.21834360027378,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,1230,38130,NA,2022-03-01,2022-03-31,104.39425051334702,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,402,12060,NA,2022-04-01,2022-04-30,33.01848049281314,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
2,400,12400,NA,2022-05-01,2022-05-31,33.949349760438054,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
20,2064,63984,NA,2019-01-01,2019-01-31,175.17864476386038,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
20,2098,58744,NA,2019-02-01,2019-02-28,160.83230663928816,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
20,2102,65162,NA,2019-03-01,2019-03-31,178.40383299110198,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
20,1990,59700,NA,2019-04-01,2019-04-30,163.44969199178644,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
20,1999,61969,NA,2019-05-01,2019-05-31,169.6618754277892,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
20,1831,54930,NA,2019-06-01,2019-06-30,150.3901437371663,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
20,1800,55800,NA,2019-07-01,2019-07-31,152.77207392197124,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
20,1823,56513,NA,2019-08-01,2019-08-31,154.72416153319645,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
20,1828,54840,NA,2019-09-01,2019-09-30,150.14373716632443,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
20,1813,56203,NA,2019-10-01,2019-10-31,153.8754277891855,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
20,1813,54390,NA,2019-11-01,2019-11-30,148.91170431211498,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
20,1821,56451,NA,2019-12-01,2019-12-31,154.55441478439425,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
20,1703,52793,NA,2020-01-01,2020-01-31,144.53935660506502,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
20,1740,49455,NA,2020-02-01,2020-02-29,135.40041067761808,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
20,1737,53157,NA,2020-03-01,2020-03-31,145.5359342915811,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
20,1729,50971,NA,2020-04-01,2020-04-30,139.55099247091033,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
20,1334,40694,NA,2020-05-01,2020-05-31,111.41409993155374,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
20,1355,39606,NA,2020-06-01,2020-06-30,108.435318275154,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
20,1366,41506,NA,2020-07-01,2020-07-31,113.63723477070499,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
20,1288,39208,NA,2020-08-01,2020-08-31,107.34565366187543,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
20,1300,38014,NA,2020-09-01,2020-09-30,104.0766598220397,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
20,1303,39853,NA,2020-10-01,2020-10-31,109.11156741957564,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
20,1318,38815,NA,2020-11-01,2020-11-30,106.26967830253251,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
20,1468,40348,NA,2020-12-01,2020-12-31,110.46680355920603,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
20,1288,39148,NA,2021-01-01,2021-01-31,107.1813826146475,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
20,1261,35308,NA,2021-02-01,2021-02-28,96.66803559206024,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
20,1262,39122,NA,2021-03-01,2021-03-31,107.11019849418207,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Female,365,2019-01-01,2022-06-01,NA,general,FALSE,PHARMETRICS
