group_name,group_level,strata_name,strata_level,window_name,variable,variable_type,variable_level,estimate_type,estimate,cdm_name,generated_by
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,-365 to -1,ATC 3rd: ANXIOLYTICS (21604564),binary,NA,count,14,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,-365 to -1,ATC 3rd: ANTIGOUT PREPARATIONS (21604129),binary,NA,count,3,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,-365 to -1,ATC 3rd: TETRACYCLINES (21602797),binary,NA,count,8,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,-365 to -1,ATC 3rd: PROGESTOGENS AND ESTROGENS IN COMBINATION (21602566),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,-365 to -1,ATC 3rd: ANTIMIGRAINE PREPARATIONS (21604364),binary,NA,count,2,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,-365 to -1,ATC 3rd: POTASSIUM-SPARING AGENTS (21601532),binary,NA,count,3,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,-365 to -1,"ATC 3rd: ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS (21603933)",binary,NA,count,13,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,-365 to -1,ATC 3rd: CHEMOTHERAPEUTICS FOR TOPICAL USE (21602073),binary,NA,count,2,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,-365 to -1,"ATC 3rd: ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS (21602361)",binary,NA,count,5,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,-365 to -1,ATC 3rd: DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE (21605009),binary,NA,count,5,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,-365 to -1,ATC 3rd: OTHER NERVOUS SYSTEM DRUGS (21604838),binary,NA,count,2,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,-365 to -1,"ATC 3rd: MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS (21604091)",binary,NA,count,11,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,-365 to -1,ATC 3rd: DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS (21600128),binary,NA,count,3,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,-365 to -1,ATC 3rd: ANTIDEPRESSANTS (21604686),binary,NA,count,7,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,-365 to -1,"ATC 3rd: BELLADONNA AND DERIVATIVES, PLAIN (21600190)",binary,NA,count,2,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,-365 to -1,ATC 3rd: ESTROGENS (21602514),binary,NA,count,5,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,-365 to -1,"ATC 3rd: COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS (21603395)",binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,-365 to -1,"ATC 3rd: MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS (21602968)",binary,NA,count,11,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,-365 to -1,ATC 3rd: UROLOGICALS (21602628),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,-365 to -1,"ATC 3rd: ADRENERGICS, INHALANTS (21603249)",binary,NA,count,13,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,-365 to -1,ATC 3rd: ANTIMALARIALS (21604886),binary,NA,count,7,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,-365 to -1,ATC 3rd: ANTIMALARIALS (21604886),binary,NA,count,4,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,-365 to -1,ATC 3rd: ANTIEPILEPTICS (21604390),binary,NA,count,5,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,-365 to -1,ATC 3rd: HIGH-CEILING DIURETICS (21601516),binary,NA,count,7,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,-365 to -1,ATC 3rd: ANTACIDS (21600047),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,-365 to -1,"ATC 3rd: BELLADONNA AND DERIVATIVES, PLAIN (21600190)",binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,-365 to -1,ATC 3rd: ANTIDEPRESSANTS (21604686),binary,NA,count,28,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,-365 to -1,ATC 3rd: AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES (21604849),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,-365 to -1,ATC 3rd: NASAL DECONGESTANTS FOR SYSTEMIC USE (21603207),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,-365 to -1,ATC 3rd: EMOLLIENTS AND PROTECTIVES (21601969),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,-365 to -1,ATC 3rd: PROGESTOGENS (21602537),binary,NA,count,2,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,-365 to -1,"ATC 3rd: ANESTHETICS, GENERAL (21604182)",binary,NA,count,2,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,-365 to -1,ATC 3rd: HIGH-CEILING DIURETICS (21601516),binary,NA,count,7,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,-365 to -1,ATC 3rd: ANTIEPILEPTICS (21604390),binary,NA,count,17,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,-365 to -1,ATC 3rd: OTHER MINERAL SUPPLEMENTS (21600884),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,-365 to -1,ATC 3rd: HYPNOTICS AND SEDATIVES (21604606),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,-365 to -1,"ATC 3rd: MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS (21604091)",binary,NA,count,3,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,-365 to -1,"ATC 3rd: CORTICOSTEROIDS, COMBINATIONS WITH ANTIBIOTICS (21602158)",binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,-365 to -1,"ATC 3rd: CORTICOSTEROIDS, OTHER COMBINATIONS (21602178)",binary,NA,count,3,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,-365 to -1,ATC 3rd: ANXIOLYTICS (21604564),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,-365 to -1,ATC 3rd: ANTIEMETICS AND ANTINAUSEANTS (21600491),binary,NA,count,8,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,-365 to -1,ATC 3rd: HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE (21602472),binary,NA,count,2,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,-365 to -1,ATC 3rd: AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES (21604849),binary,NA,count,2,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,-365 to -1,ATC 3rd: SULFONAMIDES AND TRIMETHOPRIM (21602929),binary,NA,count,3,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,-365 to -1,ATC 3rd: CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION (21605204),binary,NA,count,3,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,-365 to -1,ATC 3rd: ANTIPSYCHOTICS (21604490),binary,NA,count,3,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,-365 to -1,ATC 3rd: AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES (21604849),binary,NA,count,2,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,-365 to -1,"ATC 3rd: ANESTHETICS, LOCAL (21604220)",binary,NA,count,2,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,-365 to -1,ATC 3rd: ANTIMETABOLITES (21601421),binary,NA,count,3,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,-365 to -1,ATC 3rd: OTHER ANTIBACTERIALS (21603041),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,-365 to -1,"ATC 3rd: BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS (21600744)",binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,-365 to -1,ATC 3rd: ANDROGENS (21602506),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,-365 to -1,"ATC 3rd: LOW-CEILING DIURETICS, THIAZIDES (21601462)",binary,NA,count,3,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,-365 to -1,ATC 3rd: ANTIMALARIALS (21604886),binary,NA,count,16,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,-365 to -1,ATC 3rd: ANTIHISTAMINES FOR SYSTEMIC USE (21603445),binary,NA,count,5,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,multiple,-365 to -1,ATC 3rd: IMMUNOSUPPRESSANTS (21603891),binary,NA,count,3,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,-365 to -1,ATC 3rd: ANTIFUNGALS FOR TOPICAL USE (21601909),binary,NA,count,6,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,none,-365 to -1,ATC 3rd: CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION (21605204),binary,NA,count,4,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,-365 to -1,ATC 3rd: QUINOLONE ANTIBACTERIALS (21603006),binary,NA,count,5,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Indication,none,-365 to -1,ATC 3rd: DRUGS FOR CONSTIPATION (21600532),binary,NA,count,4,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,none,-365 to -1,"ATC 3rd: PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS (21604752)",binary,NA,count,3,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,sle,-365 to -1,ATC 3rd: HYPNOTICS AND SEDATIVES (21604606),binary,NA,count,9,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,sle,-365 to -1,ATC 3rd: ANTIFUNGALS FOR TOPICAL USE (21601909),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,-365 to -1,ATC 3rd: VIRAL VACCINES (21601329),binary,NA,count,17,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,-365 to -1,ATC 3rd: OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM (21604171),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,-365 to -1,"ATC 3rd: LOW-CEILING DIURETICS, THIAZIDES (21601462)",binary,NA,count,2,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,sle,-365 to -1,ATC 3rd: OTHER MINERAL SUPPLEMENTS (21600884),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Indication,multiple,-365 to -1,ATC 3rd: SULFONAMIDES AND TRIMETHOPRIM (21602929),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,none,-365 to -1,"ATC 3rd: ADRENERGICS, INHALANTS (21603249)",binary,NA,count,15,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,covid,-365 to -1,"ATC 3rd: COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS (21603395)",binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,none,-365 to -1,"ATC 3rd: COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS (21603395)",binary,NA,count,5,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Indication,none,-365 to -1,ATC 3rd: ANTIMIGRAINE PREPARATIONS (21604364),binary,NA,count,3,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Indication,none,-365 to -1,ATC 3rd: ANTIPSYCHOTICS (21604490),binary,NA,count,3,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,sle,-365 to -1,ATC 3rd: BILE THERAPY (21600510),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,covid,-365 to -1,ATC 3rd: PROGESTOGENS AND ESTROGENS IN COMBINATION (21602566),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,-365 to -1,"ATC 3rd: ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON (21600424)",binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,none,-365 to -1,ATC 3rd: ANTIMIGRAINE PREPARATIONS (21604364),binary,NA,count,4,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Indication,multiple,-365 to -1,ATC 3rd: IMMUNOSUPPRESSANTS (21603891),binary,NA,count,4,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,covid,-365 to -1,"ATC 3rd: X-RAY CONTRAST MEDIA, IODINATED (21605373)",binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,sle,-365 to -1,"ATC 3rd: CORTICOSTEROIDS, OTHER COMBINATIONS (21602178)",binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,none,-365 to -1,"ATC 3rd: MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS (21602968)",binary,NA,count,21,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,none,-365 to -1,"ATC 3rd: MUSCLE RELAXANTS, PERIPHERALLY ACTING AGENTS (21604070)",binary,NA,count,3,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,none,-365 to -1,ATC 3rd: ESTROGENS (21602514),binary,NA,count,7,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Indication,none,-365 to -1,ATC 3rd: DRUGS USED IN ADDICTIVE DISORDERS (21604816),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,sle,-365 to -1,"ATC 3rd: ACE INHIBITORS, PLAIN (21601783)",binary,NA,count,5,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Indication,none,-365 to -1,"ATC 3rd: ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS (21603933)",binary,NA,count,17,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,sle,-365 to -1,"ATC 3rd: MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS (21602968)",binary,NA,count,3,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,none,-365 to -1,ATC 3rd: DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD) (21600080),binary,NA,count,17,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,none,-365 to -1,ATC 3rd: OTHER OPHTHALMOLOGICALS (21605125),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,none,-365 to -1,ATC 3rd: INTESTINAL ANTIINFECTIVES (21600601),binary,NA,count,4,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,sle,-365 to -1,ATC 3rd: HORMONES AND RELATED AGENTS (21603813),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,multiple,-365 to -1,ATC 3rd: SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS (21601745),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,multiple,-365 to -1,"ATC 3rd: CORTICOSTEROIDS, PLAIN (21602099)",binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Indication,multiple,-365 to -1,"ATC 3rd: ANESTHETICS, GENERAL (21604182)",binary,NA,count,3,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Indication,none,-365 to -1,ATC 3rd: SELECTIVE CALCIUM CHANNEL BLOCKERS WITH DIRECT CARDIAC EFFECTS (21601765),binary,NA,count,2,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,-365 to -1,ATC 3rd: CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION (21605204),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,covid,-365 to -1,ATC 3rd: OPIOIDS (21604254),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,sle,-365 to -1,denominator,binary,NA,count,29,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,sle,-365 to -1,ATC 3rd: ANTIINFECTIVES (21603552),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Indication,none,-365 to -1,ATC 3rd: ANTIEPILEPTICS (21604390),binary,NA,count,14,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Indication,none,-365 to -1,ATC 3rd: OTHER BETA-LACTAM ANTIBACTERIALS (21602868),binary,NA,count,12,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,none,-365 to -1,ATC 3rd: HORMONES AND RELATED AGENTS (21603813),binary,NA,count,4,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,-365 to -1,ATC 3rd: DRUGS USED IN ADDICTIVE DISORDERS (21604816),binary,NA,count,3,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,none,-365 to -1,"ATC 3rd: CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN (21602723)",binary,NA,count,42,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,-365 to -1,ATC 3rd: SULFONAMIDES AND TRIMETHOPRIM (21602929),binary,NA,count,2,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,-365 to -1,ATC 3rd: ALL OTHER THERAPEUTIC PRODUCTS (21605228),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Indication,sle,-365 to -1,ATC 3rd: OTHER DERMATOLOGICAL PREPARATIONS (21602324),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,multiple,-365 to -1,ATC 3rd: HIGH-CEILING DIURETICS (21601516),binary,NA,count,1,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Indication,none,-365 to -1,ATC 3rd: ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMBINATION (21603650),binary,NA,count,3,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,-365 to -1,ATC 3rd: ANXIOLYTICS (21604564),binary,NA,count,6,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,-365 to -1,ATC 3rd: ANTIMETABOLITES (21601421),binary,NA,count,32,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,-365 to -1,ATC 3rd: ESTROGENS (21602514),binary,NA,count,3,PHARMETRICS,DrugUtilisation_0.2.0_summariseCharacteristicsFromCodelist
